ID,title,subtitle,tags,Temperature,Conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio(wt),crystallinity,Tg,mp,reference,smiles1,type1,Mw1,smiles2,type2,Mw2,smiles3,type3,Mw3,smiles4,type4,Mw4,smiles5,type5,Mw5,smiles6,type6,Mw6
5382.0,lit_tr6344,,1.0,20.0,0.00248,LiAsF6,Sulfolane,Triglyme,,,,0.75/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5383.0,lit_tr6345,,1.0,40.0,0.00429,LiAsF6,Sulfolane,Triglyme,,,,0.75/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5384.0,lit_tr6346,,1.0,60.0,0.00664,LiAsF6,Sulfolane,Triglyme,,,,0.75/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5385.0,lit_tr6347,,1.0,80.0,0.00923,LiAsF6,Sulfolane,Triglyme,,,,0.75/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5386.0,lit_tr6348,,1.0,-30.0,0.00014,LiAsF6,Sulfolane,Triglyme,,,,1/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5387.0,lit_tr6349,,1.0,-20.0,0.00032,LiAsF6,Sulfolane,Triglyme,,,,1/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5388.0,lit_tr6350,,1.0,-10.0,0.00063,LiAsF6,Sulfolane,Triglyme,,,,1/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5389.0,lit_tr6351,,1.0,0.0,0.00105,LiAsF6,Sulfolane,Triglyme,,,,1/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5390.0,lit_tr6352,,1.0,20.0,0.00247,LiAsF6,Sulfolane,Triglyme,,,,1/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5391.0,lit_tr6353,,1.0,40.0,0.00445,LiAsF6,Sulfolane,Triglyme,,,,1/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5392.0,lit_tr6354,,1.0,60.0,0.00697,LiAsF6,Sulfolane,Triglyme,,,,1/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5393.0,lit_tr6355,,1.0,80.0,0.00989,LiAsF6,Sulfolane,Triglyme,,,,1/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5394.0,lit_tr6356,,1.0,-40.0,1e-05,LiAsF6,Sulfolane,Triglyme,,,,1.5/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5395.0,lit_tr6357,,1.0,-20.0,0.00016,LiAsF6,Sulfolane,Triglyme,,,,1.5/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5396.0,lit_tr6358,,1.0,0.0,0.00068,LiAsF6,Sulfolane,Triglyme,,,,1.5/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5397.0,lit_tr6359,,1.0,20.0,0.00187,LiAsF6,Sulfolane,Triglyme,,,,1.5/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5398.0,lit_tr6360,,1.0,40.0,0.00382,LiAsF6,Sulfolane,Triglyme,,,,1.5/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5399.0,lit_tr6361,,1.0,60.0,0.00655,LiAsF6,Sulfolane,Triglyme,,,,1.5/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5400.0,lit_tr6362,,1.0,80.0,0.00986,LiAsF6,Sulfolane,Triglyme,,,,1.5/0.524673379379213/0.27632833978567,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,,,,
5401.0,lit_tr6363,,1.0,-30.0,0.00037,LiAsF6,Sulfolane,Triglyme,m-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.202524491333836,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC(C)=CC=C1,Solvent,106.16799999999998,,,,,,
5402.0,lit_tr6364,,1.0,-20.0,0.00048,LiAsF6,Sulfolane,Triglyme,m-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.202524491333836,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC(C)=CC=C1,Solvent,106.16799999999998,,,,,,
5403.0,lit_tr6365,,1.0,-10.0,0.00134,LiAsF6,Sulfolane,Triglyme,m-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.202524491333836,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC(C)=CC=C1,Solvent,106.16799999999998,,,,,,
5404.0,lit_tr6366,,1.0,0.0,0.00171,LiAsF6,Sulfolane,Triglyme,m-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.202524491333836,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC(C)=CC=C1,Solvent,106.16799999999998,,,,,,
5405.0,lit_tr6367,,1.0,20.0,0.00335,LiAsF6,Sulfolane,Triglyme,m-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.202524491333836,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC(C)=CC=C1,Solvent,106.16799999999998,,,,,,
5406.0,lit_tr6368,,1.0,40.0,0.0053,LiAsF6,Sulfolane,Triglyme,m-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.202524491333836,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC(C)=CC=C1,Solvent,106.16799999999998,,,,,,
5407.0,lit_tr6369,,1.0,60.0,0.00766,LiAsF6,Sulfolane,Triglyme,m-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.202524491333836,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC(C)=CC=C1,Solvent,106.16799999999998,,,,,,
5408.0,lit_tr6370,,1.0,80.0,0.01016,LiAsF6,Sulfolane,Triglyme,m-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.202524491333836,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC(C)=CC=C1,Solvent,106.16799999999998,,,,,,
5409.0,lit_tr6371,,1.0,-30.0,0.00027,LiAsF6,Sulfolane,Triglyme,o-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.20723436322532,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC=CC=C1C,Solvent,106.168,,,,,,
5410.0,lit_tr6372,,1.0,-20.0,0.00052,LiAsF6,Sulfolane,Triglyme,o-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.20723436322532,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC=CC=C1C,Solvent,106.168,,,,,,
5411.0,lit_tr6373,,1.0,-10.0,0.00091,LiAsF6,Sulfolane,Triglyme,o-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.20723436322532,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC=CC=C1C,Solvent,106.168,,,,,,
5412.0,lit_tr6374,,1.0,0.0,0.00139,LiAsF6,Sulfolane,Triglyme,o-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.20723436322532,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC=CC=C1C,Solvent,106.168,,,,,,
5413.0,lit_tr6375,,1.0,20.0,0.00285,LiAsF6,Sulfolane,Triglyme,o-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.20723436322532,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC=CC=C1C,Solvent,106.168,,,,,,
5414.0,lit_tr6376,,1.0,40.0,0.0047,LiAsF6,Sulfolane,Triglyme,o-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.20723436322532,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC=CC=C1C,Solvent,106.168,,,,,,
5415.0,lit_tr6377,,1.0,60.0,0.00693,LiAsF6,Sulfolane,Triglyme,o-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.20723436322532,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC=CC=C1C,Solvent,106.168,,,,,,
5416.0,lit_tr6378,,1.0,80.0,0.00934,LiAsF6,Sulfolane,Triglyme,o-Xylene,,,0.75/0.524673379379213/0.138164169892835/0.20723436322532,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,CC1=CC=CC=C1C,Solvent,106.168,,,,,,
8953.0,lit_tr9915,,1.0,46.57436,0.00392,EC,PC,20190326_9_PAN,LiClO4,,,,38/33/21/8,,,,,,,10.1016/0378-7753(93)80115-6,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,polymer_20190326_9_PAN,Polymer,55042.19916,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8954.0,lit_tr9916,,1.0,38.20239,0.00316,EC,PC,20190326_9_PAN,LiClO4,,,,38/33/21/8,,,,,,,10.1016/0378-7753(93)80115-6,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,polymer_20190326_9_PAN,Polymer,55042.19916,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8955.0,lit_tr9917,,1.0,31.81004,0.00296,EC,PC,20190326_9_PAN,LiClO4,,,,38/33/21/8,,,,,,,10.1016/0378-7753(93)80115-6,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,polymer_20190326_9_PAN,Polymer,55042.19916,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8956.0,lit_tr9918,,1.0,21.11233,0.00186,EC,PC,20190326_9_PAN,LiClO4,,,,38/33/21/8,,,,,,,10.1016/0378-7753(93)80115-6,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,polymer_20190326_9_PAN,Polymer,55042.19916,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8957.0,lit_tr9919,,1.0,10.51205,0.00164,EC,PC,20190326_9_PAN,LiClO4,,,,38/33/21/8,,,,,,,10.1016/0378-7753(93)80115-6,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,polymer_20190326_9_PAN,Polymer,55042.19916,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8958.0,lit_tr9920,,1.0,0.07818,0.00136,EC,PC,20190326_9_PAN,LiClO4,,,,38/33/21/8,,,,,,,10.1016/0378-7753(93)80115-6,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,polymer_20190326_9_PAN,Polymer,55042.19916,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8959.0,lit_tr9921,,1.0,-9.71503,0.000878835,EC,PC,20190326_9_PAN,LiClO4,,,,38/33/21/8,,,,,,,10.1016/0378-7753(93)80115-6,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,polymer_20190326_9_PAN,Polymer,55042.19916,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8960.0,lit_tr9922,,1.0,53.87258,0.000344919,20190326_9_MEEP,20190326_9_PEO,LiTFSI,,,,,55/34.3/10.7,,,,,,,10.1016/0378-7753(93)80115-6,polymer_20190326_9_MEEP,Polymer,285134.124118,polymer_20190326_9_PEO,Polymer,46041.864812,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,,,,,,,,,
8961.0,lit_tr9923,,1.0,33.20546,0.000139659,20190326_9_MEEP,20190326_9_PEO,LiTFSI,,,,,55/34.3/10.7,,,,,,,10.1016/0378-7753(93)80115-6,polymer_20190326_9_MEEP,Polymer,285134.124118,polymer_20190326_9_PEO,Polymer,46041.864812,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,,,,,,,,,
8962.0,lit_tr9924,,1.0,19.76929,6.81798e-05,20190326_9_MEEP,20190326_9_PEO,LiTFSI,,,,,55/34.3/10.7,,,,,,,10.1016/0378-7753(93)80115-6,polymer_20190326_9_MEEP,Polymer,285134.124118,polymer_20190326_9_PEO,Polymer,46041.864812,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,,,,,,,,,
